userid,group,page,data,time_created
user_187,chatxaiboost,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Coapplicant Income"", ""Credit History""], ""beforeExplainConfidence"": ""5""}",2023-07-10 15:04:18.089 +0200
user_234,chatxaiboost,task10_post,"{""explainerData"": {""chatJourney"": [{""step"": 8, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:02:30.568Z""}, {""step"": 9, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""3+"", ""Graduate"", ""No"", 81000, 0, 360, 360, ""No"", ""Rural""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:02:49.298Z""}, {""step"": 10, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Dependents""]}]}}, ""timeline"": ""2023-07-10T13:03:34.510Z""}, {""step"": 11, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-10T13:04:01.971Z""}], ""chatSessionMetadata"": {""pdp"": 2, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Dependents""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-10 15:04:19.745 +0200
user_234,chatxaiboost,task5_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Education"", ""Applicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:04:53.576 +0200
user_175,chatxaiboost,task10_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Loan Amount Term"", ""Loan Amount""], ""beforeExplainConfidence"": ""2""}",2023-07-10 15:14:01.456 +0200
user_23,chatxaiboost,task5_post,"{""explainerData"": {""chatJourney"": [{""step"": 15, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:03:42.065Z""}, {""step"": 16, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""No"", 6000, 0, 205, 240, ""Yes"", ""Semiurban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-10T13:04:19.495Z""}, {""step"": 17, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""Yes"", 6000, 0, 205, 240, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:04:42.807Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Credit History"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-10 15:04:57.676 +0200
user_205,chatxaiboost,task6_post,"{""explainerData"": {""chatJourney"": [{""step"": 37, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:03:35.211Z""}, {""step"": 38, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Female"", ""No"", ""1"", ""Graduate"", ""No"", 4723, 0, 81, 360, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:04:01.347Z""}, {""step"": 39, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Female"", ""No"", ""1"", ""Graduate"", ""No"", 4723, 0, 81, 360, ""Yes"", ""Semiurban""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-10T13:04:55.371Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-10 15:05:08.465 +0200
user_74,chatxaiboost,task8_post,"{""explainerData"": {""chatJourney"": [{""step"": 27, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:03:43.578Z""}, {""step"": 28, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""No"", ""0"", ""Not Graduate"", ""Yes"", 5800, 0, 1320, 360, ""Yes"", ""Semiurban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-10T13:04:06.797Z""}, {""step"": 29, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""No"", ""0"", ""Not Graduate"", ""Yes"", 5800, 0, 132, 360, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:04:19.696Z""}, {""step"": 30, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""No"", ""0"", ""Not Graduate"", ""Yes"", 580, 0, 1320, 360, ""Yes"", ""Semiurban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-10T13:05:07.099Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 2, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Loan Amount"", ""Credit History"", ""Property Area""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-10 15:05:15.435 +0200
user_23,chatxaiboost,task7_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""beforeExplainConfidence"": ""5""}",2023-07-10 15:05:18.804 +0200
user_205,chatxaiboost,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:05:25.650 +0200
user_187,chatxaiboost,task3_post,"{""explainerData"": {""chatJourney"": [{""step"": 18, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:04:18.108Z""}, {""step"": 19, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Graduate"", ""No"", 20833, 6667, 480, 360, ""Yes"", ""Urban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:04:35.488Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Credit History"", ""Coapplicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-10 15:05:35.331 +0200
user_74,chatxaiboost,task10_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Married"", ""Property Area""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:05:47.581 +0200
user_234,chatxaiboost,task5_post,"{""explainerData"": {""chatJourney"": [{""step"": 12, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:04:44.193Z""}, {""step"": 13, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""Yes"", 6000, 0, 205, 240, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:05:08.811Z""}, {""step"": 14, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Loan Amount""]}]}}, ""timeline"": ""2023-07-10T13:05:36.019Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-10 15:05:52.299 +0200
user_187,chatxaiboost,task1_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Applicant Income"", ""Coapplicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""5""}",2023-07-10 15:06:04.864 +0200
user_229,chatxaiboost,task4_post,"{""explainerData"": {""chatJourney"": [{""step"": 18, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:03:52.774Z""}, {""step"": 19, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-10T13:05:24.943Z""}, {""step"": 20, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Education""]}]}}, ""timeline"": ""2023-07-10T13:06:03.282Z""}], ""chatSessionMetadata"": {""pdp"": 2, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-10 15:06:12.319 +0200
user_175,chatxaiboost,task2_post,"{""explainerData"": {""chatJourney"": [{""step"": 41, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:04:10.135Z""}, {""step"": 42, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""No"", ""0"", ""Graduate"", ""No"", 6500, 0, 105, 360, ""No"", ""Rural""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:04:39.236Z""}, {""step"": 43, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-10T13:05:21.675Z""}, {""step"": 44, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""No"", ""0"", ""Graduate"", ""No"", 15000, 0, 105, 360, ""No"", ""Rural""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-10T13:05:48.165Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Property Area"", ""Applicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-10 15:06:14.818 +0200
user_234,chatxaiboost,task1_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:06:18.838 +0200
user_23,chatxaiboost,task7_post,"{""explainerData"": {""chatJourney"": [{""step"": 18, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:05:18.805Z""}, {""step"": 19, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""3+"", ""Graduate"", ""No"", 39999, 0, 600, 180, ""No"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:05:37.172Z""}, {""step"": 20, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Loan Amount""]}]}}, ""timeline"": ""2023-07-10T13:06:07.423Z""}, {""step"": 21, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Gender""]}]}}, ""timeline"": ""2023-07-10T13:06:22.069Z""}], ""chatSessionMetadata"": {""pdp"": 2, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount Term"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-10 15:06:24.006 +0200
user_25,chatxaiboost,task4_post,"{""explainerData"": {""chatJourney"": [{""step"": 12, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:04:06.710Z""}, {""step"": 13, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""1"", ""Graduate"", ""No"", 8300, 0, 152, 300, ""No"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:04:26.401Z""}, {""step"": 14, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Credit History""]}]}}, ""timeline"": ""2023-07-10T13:05:41.491Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Loan Amount Term""], ""postExplainConfidence"": ""3"", ""postExplainReliability"": ""2""}",2023-07-10 15:06:30.194 +0200
user_175,chatxaiboost,task4_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Property Area"", ""Credit History"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:06:46.406 +0200
user_205,chatxaiboost,task3_post,"{""explainerData"": {""chatJourney"": [{""step"": 40, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:05:24.918Z""}, {""step"": 41, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Graduate"", ""No"", 20833, 6667, 480, 360, ""Yes"", ""Urban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:05:44.398Z""}, {""step"": 42, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Loan Amount""]}]}}, ""timeline"": ""2023-07-10T13:06:19.354Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Loan Amount"", ""Coapplicant Income"", ""Credit History""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-10 15:06:46.463 +0200
user_23,chatxaiboost,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:06:52.473 +0200
user_229,chatxaiboost,task2_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Property Area"", ""Loan Amount""], ""beforeExplainConfidence"": ""3""}",2023-07-10 15:06:54.739 +0200
user_25,chatxaiboost,survey2,"{""q6"": ""2"", ""q7"": ""3"", ""q9"": ""3"", ""q10"": ""5"", ""q11"": ""2"", ""q8a"": ""3"", ""q8b"": ""5""}",2023-07-10 15:29:22.242 +0200
user_205,chatxaiboost,survey1,"{""q1"": ""4"", ""q2"": ""4"", ""q3"": ""5"", ""q5"": ""5"", ""q4a"": ""5"", ""q4b"": ""3""}",2023-07-10 15:07:09.048 +0200
user_234,chatxaiboost,task1_post,"{""explainerData"": {""chatJourney"": [{""step"": 15, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:06:09.455Z""}, {""step"": 16, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""No"", 2708, 1167, 97, 360, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:06:25.204Z""}, {""step"": 17, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Loan Amount""]}]}}, ""timeline"": ""2023-07-10T13:07:01.171Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-10 15:07:16.560 +0200
user_205,chatxaiboost,survey2,"{""q6"": ""4"", ""q7"": ""3"", ""q9"": ""4"", ""q10"": ""4"", ""q11"": ""4"", ""q8a"": ""4"", ""q8b"": ""2""}",2023-07-10 15:07:29.808 +0200
user_234,chatxaiboost,task9_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Education""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:07:45.016 +0200
user_25,chatxaiboost,survey3,"{""q12"": ""4"", ""q13"": ""2"", ""q14"": ""4"", ""q15"": ""2"", ""q16"": ""5"", ""q17"": ""2"", ""q18"": ""3"", ""q19"": ""2"", ""q20"": ""2"", ""q21"": ""2"", ""q22"": ""2"", ""attentionSurvey"": ""1""}",2023-07-10 15:29:53.066 +0200
user_23,chatxaiboost,task6_post,"{""explainerData"": {""chatJourney"": [{""step"": 22, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:06:52.475Z""}, {""step"": 23, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Female"", ""No"", ""1"", ""Graduate"", ""No"", 4723, 0, 81, 360, ""Yes"", ""Semiurban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:07:11.543Z""}, {""step"": 24, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Property Area""]}]}}, ""timeline"": ""2023-07-10T13:07:31.649Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-10 15:07:47.515 +0200
user_205,chatxaiboost,survey4,"{""q23"": ""2"", ""q24"": ""2"", ""q25"": ""2"", ""q26"": ""4"", ""q27"": ""1"", ""q28"": ""4"", ""q29"": ""3"", ""q30"": ""3"", ""q31"": ""2"", ""q32"": ""3"", ""q33"": ""4"", ""q34"": ""3""}",2023-07-10 15:08:49.581 +0200
user_234,chatxaiboost,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Applicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:09:02.058 +0200
user_23,chatxaiboost,task2_post,"{""explainerData"": {""chatJourney"": [{""step"": 25, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:08:12.684Z""}, {""step"": 26, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""No"", ""0"", ""Graduate"", ""No"", 6500, 0, 105, 360, ""No"", ""Rural""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:08:45.607Z""}, {""step"": 27, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Dependents""]}]}}, ""timeline"": ""2023-07-10T13:09:00.906Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-10 15:09:07.893 +0200
user_74,chatxaiboost,task10_post,"{""explainerData"": {""chatJourney"": [{""step"": 31, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:05:47.273Z""}, {""step"": 32, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""3+"", ""Graduate"", ""No"", 81000, 0, 360, 360, ""No"", ""Rural""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:06:02.748Z""}, {""step"": 33, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""3+"", ""Graduate"", ""No"", 81000, 81000, 360, 360, ""No"", ""Rural""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-10T13:06:41.996Z""}, {""step"": 34, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""3+"", ""Graduate"", ""No"", 81000, 0, 360, 360, ""No"", ""Rural""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-10T13:09:03.430Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""3"", ""postExplainReliability"": ""4""}",2023-07-10 15:09:13.026 +0200
user_175,chatxaiboost,attn,"{""beforeExplainFeatures"": [""Coapplicant Income"", ""Applicant Income"", ""Property Area""], ""beforeExplainConfidence"": ""5"", ""attnBeforeExplainDecision"": ""true""}",2023-07-10 15:09:24.185 +0200
user_229,chatxaiboost,task2_post,"{""explainerData"": {""chatJourney"": [{""step"": 21, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-10T13:06:54.753Z""}, {""step"": 22, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""No"", ""0"", ""Graduate"", ""No"", 6500, 0, 105, 360, ""No"", ""Rural""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-10T13:07:10.272Z""}, {""step"": 23, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-10T13:07:45.434Z""}, {""step"": 24, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-10T13:08:03.577Z""}, {""step"": 25, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Gender""]}]}}, ""timeline"": ""2023-07-10T13:09:28.264Z""}], ""chatSessionMetadata"": {""pdp"": 3, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Coapplicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-10 15:09:41.780 +0200
user_74,chatxaiboost,task2_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""3""}",2023-07-10 15:09:42.420 +0200
user_23,chatxaiboost,task1_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:09:46.924 +0200
user_175,chatxaiboost,task9_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Dependents""], ""beforeExplainConfidence"": ""4""}",2023-07-10 15:09:53.780 +0200
